scenario,op,latency_ns
burst,post,146100
burst,post,145900
burst,post,146300
burst,post,147100
burst,post,147200
burst,post,147800
burst,post,148700
burst,post,147600
burst,post,158000
burst,post,147900
burst,post,161200
burst,add_limit,147700
burst,add_limit,295200
burst,add_limit,145300
burst,add_market,146000
burst,add_market,146200
burst,modify,800
burst,post,146200
burst,post,146400
burst,post,146400
burst,post,146400
burst,post,146800
burst,post,146500
burst,post,170900
burst,post,160700
burst,post,147700
burst,post,170000
burst,post,196300
burst,post,158200
burst,post,151000
burst,post,146500
burst,add_limit,295000
burst,add_limit,146000
burst,add_limit,146200
burst,add_market,148000
burst,add_market,147000
burst,modify,146900
burst,post,145800
burst,post,145500
burst,post,145300
burst,post,145800
burst,post,146300
burst,post,145800
burst,post,145700
burst,post,146300
burst,post,145600
burst,post,146300
burst,post,145600
burst,post,156500
burst,post,180700
burst,post,180500
burst,add_limit,183400
burst,add_limit,180500
burst,add_limit,180300
burst,add_market,187600
burst,add_market,145900
burst,modify,144500
burst,post,145400
burst,post,144400
burst,post,143700
burst,post,146400
burst,post,144000
burst,post,143900
burst,post,143500
burst,post,143700
burst,post,144000
burst,post,144100
burst,post,146000
burst,post,143700
burst,post,143400
burst,post,143500
burst,add_limit,146400
burst,add_limit,146000
burst,add_limit,143300
burst,add_market,145800
burst,add_market,143400
burst,modify,800
burst,post,144300
burst,post,144700
burst,post,145200
burst,post,145700
burst,post,147200
burst,post,146200
burst,post,146800
burst,post,145500
burst,post,145200
burst,post,145900
burst,post,145800
burst,post,148100
burst,post,145900
burst,post,144800
burst,add_limit,174200
burst,add_limit,189700
burst,add_limit,372400
burst,add_market,148200
burst,add_market,147000
burst,modify,146500
burst,post,147100
burst,post,149500
burst,post,192700
burst,post,146600
burst,post,144700
burst,post,145500
burst,post,144200
burst,post,145000
burst,post,144700
burst,post,147600
burst,post,145400
burst,post,144600
burst,post,144700
burst,post,145400
burst,add_limit,147300
burst,add_limit,146400
burst,add_limit,147400
burst,add_market,145200
burst,add_market,146600
burst,modify,144900
burst,post,145000
burst,post,144500
burst,post,146900
burst,post,144600
burst,post,144900
burst,post,145200
burst,post,145400
burst,post,144800
burst,post,145400
burst,post,147500
burst,post,144600
burst,post,145000
burst,post,145500
burst,post,146700
burst,add_limit,145500
burst,add_limit,144600
burst,add_limit,147000
burst,add_market,145300
burst,add_market,144900
burst,modify,300
burst,post,145500
burst,post,144900
burst,post,145700
burst,post,144800
burst,post,147700
burst,post,146200
burst,post,147100
burst,post,145400
burst,post,144900
burst,post,145400
burst,post,145000
burst,post,147900
burst,post,145200
burst,post,145400
burst,add_limit,148400
burst,add_limit,160000
burst,add_limit,343400
burst,add_market,177100
burst,add_market,147600
burst,modify,700
burst,post,145800
burst,post,144900
burst,post,144500
burst,post,146700
burst,post,144600
burst,post,144500
burst,post,144500
burst,post,145800
burst,post,144500
burst,post,144700
burst,post,145700
burst,post,144600
burst,post,144700
burst,post,145200
burst,add_limit,145300
burst,add_limit,145100
burst,add_limit,144300
burst,add_market,146300
burst,add_market,144200
burst,modify,300
burst,post,144500
burst,post,144500
burst,post,144200
burst,post,144300
burst,post,145800
burst,post,145600
burst,post,145000
burst,post,144900
burst,post,144500
burst,post,144500
burst,post,144800
burst,post,144500
burst,post,156600
burst,post,175000
burst,add_limit,148600
burst,add_limit,144900
burst,add_limit,146700
burst,add_market,144400
burst,add_market,146500
burst,modify,145100
burst,post,146500
burst,post,144900
burst,post,144600
burst,post,144500
burst,post,144700
burst,post,146100
burst,post,144700
burst,post,144700
burst,post,144900
burst,post,145300
burst,post,144800
burst,post,145100
burst,post,148500
burst,post,144900
burst,add_limit,145000
burst,add_limit,145200
burst,add_limit,145000
burst,add_market,144900
burst,add_market,144900
burst,modify,400
burst,post,146200
burst,post,145400
burst,post,145100
burst,post,144800
burst,post,145700
burst,post,145000
burst,post,145700
burst,post,146500
burst,post,145000
burst,post,145200
burst,post,145700
burst,post,145400
burst,post,145200
burst,post,146000
burst,add_limit,146100
burst,add_limit,145300
burst,add_limit,291500
burst,add_market,144600
burst,add_market,145700
burst,modify,300
burst,post,145800
burst,post,145600
burst,post,145800
burst,post,145200
burst,post,145100
burst,post,145800
burst,post,145700
burst,post,146700
burst,post,145100
burst,post,145800
burst,post,145200
burst,post,145200
burst,post,145500
burst,post,145300
burst,add_limit,292700
burst,add_limit,291200
burst,add_limit,145400
burst,add_market,145000
burst,add_market,147300
burst,modify,147100
burst,post,145200
burst,post,145100
burst,post,145100
burst,post,145300
burst,post,145200
burst,post,148200
burst,post,195500
burst,post,182800
burst,post,180100
burst,post,180500
burst,post,180600
burst,post,182400
burst,post,182900
burst,post,182900
burst,add_limit,181500
burst,add_limit,181600
burst,add_limit,366600
burst,add_market,184400
burst,add_market,183200
burst,modify,600
burst,post,182100
burst,post,183000
burst,post,205000
burst,post,180800
burst,post,181700
burst,post,181100
burst,post,181400
burst,post,182400
burst,post,182800
burst,post,181900
burst,post,182300
burst,post,182800
burst,post,184000
burst,post,183100
burst,add_limit,183000
burst,add_limit,185000
burst,add_limit,181400
burst,add_market,185600
burst,add_market,184600
burst,modify,500
burst,post,181300
burst,post,181100
burst,post,180400
burst,post,181400
burst,post,182100
burst,post,183300
burst,post,181900
burst,post,181900
burst,post,179500
burst,post,186800
burst,post,184000
burst,post,181700
burst,post,184000
burst,post,181500
burst,add_limit,186300
burst,add_limit,379700
burst,add_limit,181300
burst,add_market,180800
burst,add_market,180600
burst,modify,182400
burst,post,182000
burst,post,182700
burst,post,180200
burst,post,180700
burst,post,182500
burst,post,182400
burst,post,184200
burst,post,183700
burst,post,183700
burst,post,184800
burst,post,183600
burst,post,183400
burst,post,182200
burst,post,183100
burst,add_limit,369600
burst,add_limit,367300
burst,add_limit,367000
burst,add_market,189700
burst,add_market,180800
burst,modify,180900
burst,post,181800
burst,post,181500
burst,post,182500
burst,post,181900
burst,post,182300
burst,post,181900
burst,post,181900
burst,post,181200
burst,post,189300
burst,post,160600
burst,post,149900
burst,post,148600
burst,post,148100
burst,post,147600
burst,add_limit,150600
burst,add_limit,149600
burst,add_limit,296800
burst,add_market,149000
burst,add_market,148100
burst,modify,148800
burst,post,149200
burst,post,148100
burst,post,148000
burst,post,147800
burst,post,147800
burst,post,148100
burst,post,148800
burst,post,152400
burst,post,149200
burst,post,148700
burst,post,147800
burst,post,148000
burst,post,147800
burst,post,149500
burst,add_limit,150200
burst,add_limit,298300
burst,add_limit,148600
burst,add_market,148100
burst,add_market,147500
burst,modify,149300
burst,post,148500
burst,post,148100
burst,post,148200
burst,post,148100
burst,post,148000
burst,post,160700
burst,post,148600
burst,post,148600
burst,post,148500
burst,post,147900
burst,post,148100
burst,post,148700
burst,post,149300
burst,post,148200
burst,add_limit,298900
burst,add_limit,296800
burst,add_limit,297600
burst,add_market,148900
burst,add_market,150300
burst,modify,148400
burst,post,148600
burst,post,148400
burst,post,149300
burst,post,148100
burst,post,147800
burst,post,148700
burst,post,148700
burst,post,148100
burst,post,148400
burst,post,149500
burst,post,148400
burst,post,148200
burst,post,149000
burst,post,148400
burst,add_limit,148900
burst,add_limit,149000
burst,add_limit,299700
burst,add_market,148200
burst,add_market,149900
burst,modify,148700
burst,post,148800
burst,post,149100
burst,post,148400
burst,post,148000
burst,post,148600
burst,post,148500
burst,post,148800
burst,post,148700
burst,post,149500
burst,post,149200
burst,post,148600
burst,post,148300
burst,post,148600
burst,post,149900
burst,add_limit,149700
burst,add_limit,148300
burst,add_limit,149600
burst,add_market,148900
burst,add_market,147900
burst,modify,400
burst,post,149200
burst,post,148800
burst,post,159400
burst,post,164300
burst,post,149800
burst,post,148700
burst,post,148400
burst,post,148400
burst,post,149300
burst,post,149100
burst,post,148400
burst,post,148200
burst,post,150000
burst,post,148500
burst,add_limit,150400
burst,add_limit,300200
burst,add_limit,151000
burst,add_market,149700
burst,add_market,149700
burst,modify,149200
burst,post,148500
burst,post,149800
burst,post,149100
burst,post,148800
burst,post,149300
burst,post,148300
burst,post,149400
burst,post,149900
burst,post,148400
burst,post,148600
burst,post,148700
burst,post,149400
burst,post,148800
burst,post,148700
burst,add_limit,300200
burst,add_limit,149700
burst,add_limit,148500
burst,add_market,149700
burst,add_market,148500
burst,modify,150300
burst,post,149300
burst,post,148700
burst,post,149000
burst,post,148400
burst,post,149000
burst,post,149000
burst,post,149400
burst,post,148800
burst,post,149100
burst,post,148600
burst,post,149200
burst,post,149000
burst,post,148800
burst,post,151000
burst,add_limit,298500
burst,add_limit,298100
burst,add_limit,148700
burst,add_market,151800
burst,add_market,150400
burst,modify,149300
burst,post,149200
burst,post,148900
burst,post,149200
burst,post,150400
burst,post,150600
burst,post,149300
burst,post,150000
burst,post,149400
burst,post,149400
burst,post,149400
burst,post,150000
burst,post,149500
burst,post,149900
burst,post,149300
burst,add_limit,150000
burst,add_limit,150300
burst,add_limit,149800
burst,add_market,151300
burst,add_market,148900
burst,modify,400
burst,post,149300
burst,post,149000
burst,post,149000
burst,post,149200
burst,post,149100
burst,post,150300
burst,post,149600
burst,post,149200
burst,post,149500
burst,post,149000
burst,post,149200
burst,post,150600
burst,post,149400
burst,post,148900
burst,add_limit,149700
burst,add_limit,149200
burst,add_limit,149500
burst,add_market,148800
burst,add_market,149600
burst,modify,149600
burst,post,149600
burst,post,149000
burst,post,149600
burst,post,149400
burst,post,150200
burst,post,186900
burst,post,151300
burst,post,149300
burst,post,150000
burst,post,149900
burst,post,149800
burst,post,150900
burst,post,149700
burst,post,149100
burst,add_limit,151200
burst,add_limit,149000
burst,add_limit,150300
burst,add_market,150700
burst,add_market,150500
burst,modify,149500
burst,post,149400
burst,post,149800
burst,post,149200
burst,post,150100
burst,post,150600
burst,post,149600
burst,post,149200
burst,post,151000
burst,post,149500
burst,post,149400
burst,post,149900
burst,post,150400
burst,post,149800
burst,post,149400
burst,add_limit,301000
burst,add_limit,149800
burst,add_limit,316400
burst,add_market,150400
burst,add_market,152400
burst,modify,150000
burst,post,149900
burst,post,150000
burst,post,150800
burst,post,149700
burst,post,150500
burst,post,149500
burst,post,149200
burst,post,149800
burst,post,150900
burst,post,149500
burst,post,149600
burst,post,149600
burst,post,149500
burst,post,150400
burst,add_limit,151300
burst,add_limit,150300
burst,add_limit,149300
burst,add_market,151400
burst,add_market,150300
burst,modify,150000
burst,post,150500
burst,post,150400
burst,post,149800
burst,post,150300
burst,post,149400
burst,post,149900
burst,post,149500
burst,post,150000
burst,post,151100
burst,post,150300
burst,post,149700
burst,post,149500
burst,post,149400
burst,post,149900
burst,add_limit,151400
burst,add_limit,301100
burst,add_limit,149300
burst,add_market,152200
burst,add_market,150100
burst,modify,149700
burst,post,151300
burst,post,150200
burst,post,149600
burst,post,150600
burst,post,150300
burst,post,150100
burst,post,149400
burst,post,150700
burst,post,150300
burst,post,150500
burst,post,150000
burst,post,149800
burst,post,150300
burst,post,151000
burst,add_limit,150300
burst,add_limit,301300
burst,add_limit,149700
burst,add_market,151800
burst,add_market,149600
burst,modify,452400
burst,post,150100
burst,post,149600
burst,post,149700
burst,post,150000
burst,post,181100
burst,post,184800
burst,post,185600
burst,post,186000
burst,post,186000
burst,post,187800
burst,post,186100
burst,post,184600
burst,post,181600
burst,post,186900
burst,add_limit,207900
burst,add_limit,156700
burst,add_limit,148100
burst,add_market,149300
burst,add_market,149300
burst,modify,400
burst,post,149300
burst,post,151200
burst,post,148600
burst,post,148500
burst,post,148300
burst,post,148400
burst,post,148000
burst,post,147800
burst,post,150100
burst,post,148500
burst,post,148200
burst,post,148300
burst,post,148000
burst,post,148200
burst,add_limit,148400
burst,add_limit,150800
burst,add_limit,149700
burst,add_market,148700
burst,add_market,148500
burst,modify,148600
burst,post,148300
burst,post,150100
burst,post,148400
burst,post,147900
burst,post,148100
burst,post,148200
burst,post,148300
burst,post,149800
burst,post,150200
burst,post,148600
burst,post,148900
burst,post,148900
burst,post,148600
burst,post,149100
burst,add_limit,149600
burst,add_limit,300600
burst,add_limit,149600
burst,add_market,149300
burst,add_market,149100
burst,modify,148100
burst,post,150500
burst,post,148000
burst,post,148100
burst,post,148300
burst,post,148300
burst,post,148200
burst,post,148400
burst,post,150200
burst,post,148500
burst,post,149800
burst,post,148500
burst,post,148900
burst,post,148200
burst,post,150400
burst,add_limit,150300
burst,add_limit,298600
burst,add_limit,149000
burst,add_market,148900
burst,add_market,148500
burst,modify,150200
burst,post,148600
burst,post,148300
burst,post,148300
burst,post,148300
burst,post,148500
burst,post,148400
burst,post,150700
burst,post,148900
burst,post,148200
burst,post,148400
burst,post,148200
burst,post,148300
burst,post,151100
burst,post,149500
burst,add_limit,298000
burst,add_limit,298100
burst,add_limit,299300
burst,add_market,149900
burst,add_market,148500
burst,modify,448800
burst,post,148900
burst,post,205100
burst,post,185500
burst,post,161800
burst,post,150500
burst,post,149600
burst,post,152500
burst,post,152500
burst,post,149200
burst,post,148500
burst,post,148700
burst,post,149300
burst,post,148700
burst,post,150700
burst,add_limit,151300
burst,add_limit,151100
burst,add_limit,148400
burst,add_market,149800
burst,add_market,148300
burst,modify,148900
burst,post,155500
burst,post,148500
burst,post,148800
burst,post,148300
burst,post,148800
burst,post,148300
burst,post,150400
burst,post,148800
burst,post,149300
burst,post,150200
burst,post,149100
burst,post,149700
burst,post,148600
burst,post,150200
burst,add_limit,149800
burst,add_limit,149100
burst,add_limit,149000
burst,add_market,149600
burst,add_market,149400
burst,modify,150800
burst,post,149200
burst,post,148900
burst,post,148600
burst,post,148700
burst,post,149500
burst,post,148400
burst,post,150000
burst,post,149000
burst,post,148800
burst,post,148800
burst,post,149000
burst,post,149200
burst,post,148900
burst,post,150500
burst,add_limit,149900
burst,add_limit,150100
burst,add_limit,149200
burst,add_market,149700
burst,add_market,149800
burst,modify,300
burst,post,150600
burst,post,150000
burst,post,149000
burst,post,149500
burst,post,149100
burst,post,149000
burst,post,149500
burst,post,150700
burst,post,149600
burst,post,149600
burst,post,149300
burst,post,149300
burst,post,149500
burst,post,150400
burst,add_limit,149100
burst,add_limit,149700
burst,add_limit,149500
burst,add_market,149300
burst,add_market,148800
burst,modify,200
burst,post,149200
burst,post,150700
burst,post,149100
burst,post,149100
burst,post,149100
burst,post,149500
burst,post,149000
burst,post,150200
burst,post,150700
burst,post,149500
burst,post,149200
burst,post,150500
burst,post,149400
burst,post,149600
burst,add_limit,151700
burst,add_limit,150200
burst,add_limit,149400
burst,add_market,149900
burst,add_market,149900
burst,modify,149500
burst,post,149400
burst,post,232700
burst,post,168700
burst,post,152300
burst,post,151300
burst,post,151300
burst,post,151400
burst,post,153300
burst,post,151500
burst,post,151600
burst,post,151700
burst,post,151900
burst,post,151400
burst,post,151600
burst,add_limit,156200
burst,add_limit,305800
burst,add_limit,304500
burst,add_market,150800
burst,add_market,153500
burst,modify,500
burst,post,151600
burst,post,151300
burst,post,151500
burst,post,151600
burst,post,151600
burst,post,152000
burst,post,153200
burst,post,151600
burst,post,151700
burst,post,151800
burst,post,152100
burst,post,151600
burst,post,152400
burst,post,152100
burst,add_limit,152700
burst,add_limit,151200
burst,add_limit,152300
burst,add_market,151700
burst,add_market,154500
burst,modify,152100
burst,post,151800
burst,post,151400
burst,post,151500
burst,post,151500
burst,post,151400
burst,post,152400
burst,post,151600
burst,post,151600
burst,post,151500
burst,post,152300
burst,post,151700
burst,post,151900
burst,post,152500
burst,post,151900
burst,add_limit,153000
burst,add_limit,153100
burst,add_limit,304800
burst,add_market,152200
burst,add_market,151000
burst,modify,151900
burst,post,151600
burst,post,151600
burst,post,151700
burst,post,152100
burst,post,152900
burst,post,151900
burst,post,152200
burst,post,152000
burst,post,151600
burst,post,152600
burst,post,152500
burst,post,152400
burst,post,151800
burst,post,152200
burst,add_limit,152800
burst,add_limit,305900
burst,add_limit,151900
burst,add_market,153400
burst,add_market,151600
burst,modify,500
burst,post,152600
burst,post,151600
burst,post,152200
burst,post,152600
burst,post,152900
burst,post,151500
burst,post,151900
burst,post,152200
burst,post,151500
burst,post,153100
burst,post,152000
burst,post,151700
burst,post,152100
burst,post,152600
burst,add_limit,153700
burst,add_limit,152300
burst,add_limit,153400
burst,add_market,153700
burst,add_market,151800
burst,modify,152000
burst,post,151900
burst,post,151600
burst,post,163300
burst,post,181400
burst,post,157700
burst,post,153100
burst,post,153100
burst,post,152800
burst,post,154200
burst,post,152600
burst,post,152500
burst,post,152500
burst,post,152800
burst,post,154200
burst,add_limit,156200
burst,add_limit,309800
burst,add_limit,151900
burst,add_market,151600
burst,add_market,152600
burst,modify,900
burst,post,152200
burst,post,153900
burst,post,152500
burst,post,152000
burst,post,152600
burst,post,153600
burst,post,153200
burst,post,153600
burst,post,154200
burst,post,153700
burst,post,152800
burst,post,152900
burst,post,152600
burst,post,152300
burst,add_limit,309600
burst,add_limit,152100
burst,add_limit,153900
burst,add_market,152200
burst,add_market,152800
burst,modify,152900
burst,post,171600
burst,post,155200
burst,post,153200
burst,post,153600
burst,post,153200
burst,post,152600
burst,post,155400
burst,post,152400
burst,post,152300
burst,post,152400
burst,post,152800
burst,post,152300
burst,post,152200
burst,post,154100
burst,add_limit,153000
burst,add_limit,154000
burst,add_limit,152100
burst,add_market,154100
burst,add_market,152600
burst,modify,153900
burst,post,152300
burst,post,152600
burst,post,152900
burst,post,152300
burst,post,152800
burst,post,153800
burst,post,152800
burst,post,152800
burst,post,153000
burst,post,152300
burst,post,152500
burst,post,152800
burst,post,153600
burst,post,152800
burst,add_limit,152000
burst,add_limit,153600
burst,add_limit,153100
burst,add_market,153100
burst,add_market,153400
burst,modify,152000
burst,post,152100
burst,post,154000
burst,post,152900
burst,post,152100
burst,post,152600
burst,post,153300
burst,post,152600
burst,post,153200
burst,post,180600
burst,post,152900
burst,post,152500
burst,post,153400
burst,post,152600
burst,post,152200
burst,add_limit,154200
burst,add_limit,154500
burst,add_limit,152200
burst,add_market,153000
burst,add_market,153400
burst,modify,300
burst,post,152400
burst,post,152900
burst,post,152500
burst,post,152400
burst,post,153000
burst,post,184000
burst,post,165600
burst,post,152300
burst,post,151000
burst,post,151100
burst,post,151100
burst,post,153400
burst,post,151000
burst,post,150800
burst,add_limit,154300
burst,add_limit,152100
burst,add_limit,152200
burst,add_market,150700
burst,add_market,152900
burst,modify,500
burst,post,151300
burst,post,151000
burst,post,150600
burst,post,150500
burst,post,150600
burst,post,153300
burst,post,150600
burst,post,151000
burst,post,150600
burst,post,150500
burst,post,151500
burst,post,150500
burst,post,153200
burst,post,150800
burst,add_limit,152100
burst,add_limit,302400
burst,add_limit,150400
burst,add_market,152300
burst,add_market,151800
burst,modify,150700
burst,post,150600
burst,post,150300
burst,post,150500
burst,post,150900
burst,post,152000
burst,post,150700
burst,post,151400
burst,post,151500
burst,post,150900
burst,post,150600
burst,post,152800
burst,post,151300
burst,post,150600
burst,post,150800
burst,add_limit,151200
burst,add_limit,151000
burst,add_limit,152100
burst,add_market,154200
burst,add_market,151000
burst,modify,150800
burst,post,150800
burst,post,150600
burst,post,151400
burst,post,152800
burst,post,150700
burst,post,151000
burst,post,151200
burst,post,150900
burst,post,151100
burst,post,150900
burst,post,152600
burst,post,151100
burst,post,151000
burst,post,150900
burst,add_limit,150800
burst,add_limit,150600
burst,add_limit,153000
burst,add_market,151200
burst,add_market,150400
burst,modify,150900
burst,post,151200
burst,post,151500
burst,post,150900
burst,post,152800
burst,post,151100
burst,post,150900
burst,post,151100
burst,post,151000
burst,post,151300
burst,post,151300
burst,post,153300
burst,post,151800
burst,post,151300
burst,post,151200
burst,add_limit,303900
burst,add_limit,152900
burst,add_limit,151100
burst,add_market,152500
burst,add_market,152000
burst,modify,151400
burst,post,151800
burst,post,153000
burst,post,151300
burst,post,151300
burst,post,151100
burst,post,151300
burst,post,151400
burst,post,151200
burst,post,177100
burst,post,153000
burst,post,151500
burst,post,151800
burst,post,151500
burst,post,151200
burst,add_limit,307800
burst,add_limit,150700
burst,add_limit,151000
burst,add_market,153600
burst,add_market,152800
burst,modify,400
burst,post,152100
burst,post,152800
burst,post,151100
burst,post,151600
burst,post,151200
burst,post,151800
burst,post,151000
burst,post,152800
burst,post,150900
burst,post,151600
burst,post,151600
burst,post,152100
burst,post,151500
burst,post,151800
burst,add_limit,152300
burst,add_limit,151700
burst,add_limit,303200
burst,add_market,152500
burst,add_market,151800
burst,modify,152800
burst,post,151700
burst,post,151500
burst,post,152000
burst,post,151400
burst,post,151200
burst,post,151200
burst,post,152900
burst,post,151700
burst,post,151300
burst,post,151400
burst,post,151400
burst,post,151500
burst,post,154000
burst,post,151900
burst,add_limit,151800
burst,add_limit,152500
burst,add_limit,151300
burst,add_market,151700
burst,add_market,151100
burst,modify,152600
burst,post,151700
burst,post,151400
burst,post,151700
burst,post,152100
burst,post,151800
burst,post,153200
burst,post,151600
burst,post,151500
burst,post,152300
burst,post,151500
burst,post,151900
burst,post,151700
burst,post,153100
burst,post,152200
burst,add_limit,304500
burst,add_limit,151500
burst,add_limit,151500
burst,add_market,153600
burst,add_market,151800
burst,modify,151400
burst,post,151800
burst,post,151900
burst,post,151600
burst,post,151800
burst,post,153800
burst,post,152000
burst,post,152100
burst,post,151900
burst,post,151600
burst,post,152400
burst,post,153500
burst,post,152200
burst,post,151900
burst,post,151700
burst,add_limit,152200
burst,add_limit,151400
burst,add_limit,151500
burst,add_market,155600
burst,add_market,153200
burst,modify,152300
burst,post,151800
burst,post,151800
burst,post,151700
burst,post,153300
burst,post,152200
burst,post,152300
burst,post,151900
burst,post,152400
burst,post,151900
burst,post,152600
burst,post,237100
burst,post,158900
burst,post,152900
burst,post,154300
burst,add_limit,153100
burst,add_limit,152200
burst,add_limit,307900
burst,add_market,152100
burst,add_market,153000
burst,modify,800
burst,post,152400
burst,post,152700
burst,post,153100
burst,post,152300
burst,post,152500
burst,post,152500
burst,post,152200
burst,post,152400
burst,post,152900
burst,post,154300
burst,post,152000
burst,post,152800
burst,post,152000
burst,post,152700
burst,add_limit,307600
burst,add_limit,154800
burst,add_limit,154900
burst,add_market,153300
burst,add_market,155400
burst,modify,154300
burst,post,154900
burst,post,153900
burst,post,152500
burst,post,152500
burst,post,153800
burst,post,153600
burst,post,153100
burst,post,154400
burst,post,153100
burst,post,153300
burst,post,153000
burst,post,152900
burst,post,153100
burst,post,197400
burst,add_limit,155600
burst,add_limit,153200
burst,add_limit,152900
burst,add_market,155300
burst,add_market,153900
burst,modify,152400
burst,post,155300
burst,post,153000
burst,post,152800
burst,post,152500
burst,post,152600
burst,post,152600
burst,post,153300
burst,post,152900
burst,post,152900
burst,post,153000
burst,post,153400
burst,post,153100
burst,post,154100
burst,post,153600
burst,add_limit,153200
burst,add_limit,152900
burst,add_limit,153800
burst,add_market,153400
burst,add_market,153300
burst,modify,153600
burst,post,153100
burst,post,152500
burst,post,152300
burst,post,152100
burst,post,153000
burst,post,152600
burst,post,153700
burst,post,152700
burst,post,152800
burst,post,153100
burst,post,152700
burst,post,153100
burst,post,153200
burst,post,152800
burst,add_limit,154100
burst,add_limit,152500
burst,add_limit,152300
burst,add_market,154600
burst,add_market,153400
burst,modify,300
burst,post,156200
burst,post,152600
burst,post,152900
burst,post,152000
burst,post,152300
burst,post,153000
burst,post,153800
burst,post,153100
burst,post,152400
burst,post,152600
burst,post,152800
burst,post,153000
burst,post,159600
burst,post,167000
burst,add_limit,153700
burst,add_limit,155500
burst,add_limit,154400
burst,add_market,155100
burst,add_market,157200
burst,modify,153400
burst,post,153800
burst,post,153100
burst,post,152800
burst,post,153500
burst,post,152600
burst,post,153800
burst,post,153300
burst,post,153800
burst,post,152700
burst,post,153000
burst,post,152900
burst,post,154300
burst,post,153200
burst,post,153000
burst,add_limit,153400
burst,add_limit,153000
burst,add_limit,152500
burst,add_market,152600
burst,add_market,153700
burst,modify,300
burst,post,153700
burst,post,152800
burst,post,153000
burst,post,153100
burst,post,152600
burst,post,154400
burst,post,152800
burst,post,153200
burst,post,153200
burst,post,152900
burst,post,153400
burst,post,152700
burst,post,154100
burst,post,153600
burst,add_limit,153400
burst,add_limit,307700
burst,add_limit,153800
burst,add_market,153600
burst,add_market,153800
burst,modify,152800
burst,post,153000
burst,post,153100
burst,post,152600
burst,post,154500
burst,post,152900
burst,post,153000
burst,post,153100
burst,post,153100
burst,post,153200
burst,post,152900
burst,post,154400
burst,post,153600
burst,post,153300
burst,post,153200
burst,add_limit,154100
burst,add_limit,152700
burst,add_limit,153700
burst,add_market,153500
burst,add_market,155100
burst,modify,153000
burst,post,153500
burst,post,152600
burst,post,152500
burst,post,154400
burst,post,152600
burst,post,152800
burst,post,152800
burst,post,153000
burst,post,152900
burst,post,154400
burst,post,153700
burst,post,152900
burst,post,153100
burst,post,152500
burst,add_limit,154000
burst,add_limit,152700
burst,add_limit,153800
burst,add_market,153000
burst,add_market,154900
burst,modify,153000
burst,post,153500
burst,post,153300
burst,post,153800
burst,post,153300
burst,post,153400
burst,post,153300
burst,post,153400
burst,post,153900
burst,post,153300
burst,post,238900
burst,post,193300
burst,post,191500
burst,post,193300
burst,post,190800
burst,add_limit,193000
burst,add_limit,191500
burst,add_limit,384100
burst,add_market,189300
burst,add_market,191600
burst,modify,500
burst,post,190800
burst,post,191600
burst,post,191300
burst,post,189700
burst,post,190800
burst,post,189900
burst,post,189400
burst,post,190000
burst,post,189300
burst,post,186100
burst,post,155600
burst,post,154100
burst,post,153300
burst,post,153600
burst,add_limit,154200
burst,add_limit,156600
burst,add_limit,155700
burst,add_market,155100
burst,add_market,154400
burst,modify,153700
burst,post,153300
burst,post,152900
burst,post,155100
burst,post,153200
burst,post,153400
burst,post,153500
burst,post,153900
burst,post,153000
burst,post,155300
burst,post,154900
burst,post,153700
burst,post,154300
burst,post,153800
burst,post,153800
burst,add_limit,154000
burst,add_limit,155400
burst,add_limit,153300
burst,add_market,154800
burst,add_market,152900
burst,modify,153300
burst,post,154300
burst,post,155400
burst,post,153400
burst,post,153300
burst,post,153400
burst,post,154000
burst,post,154200
burst,post,155500
burst,post,153700
burst,post,153600
burst,post,153900
burst,post,154100
burst,post,154000
burst,post,153700
burst,add_limit,155700
burst,add_limit,153800
burst,add_limit,309100
burst,add_market,154600
burst,add_market,154000
burst,modify,156500
burst,post,154700
burst,post,153500
burst,post,154400
burst,post,153900
burst,post,154500
burst,post,153800
burst,post,158800
burst,post,154600
burst,post,154400
burst,post,154600
burst,post,154100
burst,post,154400
burst,post,156400
burst,post,154600
burst,add_limit,155300
burst,add_limit,309700
burst,add_limit,154600
burst,add_market,157100
burst,add_market,154900
burst,modify,500
burst,post,154800
burst,post,154300
burst,post,154400
burst,post,154000
burst,post,154200
burst,post,175000
burst,post,161500
burst,post,155500
burst,post,154600
burst,post,155200
burst,post,155100
burst,post,156700
burst,post,154300
burst,post,154600
burst,add_limit,157700
burst,add_limit,154600
burst,add_limit,155400
burst,add_market,157300
burst,add_market,154600
burst,modify,154700
burst,post,154500
burst,post,154400
burst,post,155800
burst,post,155200
burst,post,154900
burst,post,154400
burst,post,155100
burst,post,154700
burst,post,155000
burst,post,155000
burst,post,157400
burst,post,154600
burst,post,154700
burst,post,154500
burst,add_limit,156800
burst,add_limit,154400
burst,add_limit,313000
burst,add_market,154400
burst,add_market,154200
burst,modify,154800
burst,post,154600
burst,post,154700
burst,post,156500
burst,post,154400
burst,post,154600
burst,post,155200
burst,post,155400
burst,post,154600
burst,post,156600
burst,post,155100
burst,post,155100
burst,post,155200
burst,post,155000
burst,post,154900
burst,add_limit,158500
burst,add_limit,156500
burst,add_limit,155500
burst,add_market,155000
burst,add_market,156400
burst,modify,400
burst,post,155300
burst,post,155200
burst,post,157000
burst,post,154900
burst,post,154700
burst,post,154900
burst,post,155100
burst,post,154900
burst,post,157300
burst,post,154800
burst,post,154800
burst,post,155000
burst,post,154700
burst,post,154700
